id,split,label,label_name,text
198,train,1,misc.forsale,"Unless otherwise noted, I am mainly interested in USED items.
If you have (any of) the following for sale, please contact me:
        EMail           mbeck@vtssi.vt.edu
        Phone           (703)552-4381
        USMail          Michael Beck
                        1200 Progress Street #5500E
                        Blacksburg, Virginia 24060
 
Please give as much info as possible (brand, age, condition, etc)
~~~~~~~~~~WANTED as of 12AM, 4/16/93~~~~~~~~~~
 
COMPUTER EQUIP:
 
1       CHEAP tape drive - pretty much any kind (Used)
 
1       Memory for PS/2 Model 50Z (New or Used)
 
1       Macintosh computer
 
1       486 66mhz chip (New or Used)
 
1       COLORADO tape drive, 250 megabyte, preferr. w/ 5 tapes (Used)
 
1       101 key-AT keyboard
 
1       High Density (1.2 mb) 5 1/4 disk drive
 
1       Printer - OMS410 or HP LASER or HP DESKJET series
 
1       Printer - 24 pin or DESKJET
 
1       High Density (1.2 mb) 5 1/4 disk drive EXTERNAL
 
1       Adaptec 1542 SCSI 16-bit HD/FD controller (Used)
 
1       Piggy back memory expansion for INTEL INBOARD 386       
 
1       130 MB IDE Hard Drive
 
2       17"" monitor, 1280 resolution, .28 dot pitch or better, digital
 
mult.   XT's, AT's and laptop systems to go to Russia
 
 
 
NON-COMPUTER EQUIP:
 
1       drum set       
 
mult.   amps for a band
 
1       TV - 27"" or bigger, stereo
 
1       VCR - 4 Heads, stereo
 
1       Receiver - 100 Watts or more w/ Dolby Prologic Surround Sound
                capability
 
1       Bed - Full or Queen sized - LOCAL OFFERS only, please"
199,train,4,sci.space,"on Date: 01 Apr 93 18:03:12 GMT, Ralph Buttigieg <ralph.buttigieg@f635.n713.z3.fido.zeta.org.au>
/Why can't the government just be a tennant? Private commercial concerns
/could just build a space station system and charge rent to the government
/financed researchers wanting to use it.

I believe that this was the thought behind the Industrial Space Facility.  I
don't remember all the details, but I think Space Services (?) wanted NASA to 
sign an anchor tenancy deal in order to help secure some venture capital but 
NASA didn't like the deal.  (I'm sure I'll hear about it if I'm wrong!)"
200,train,4,sci.space,"
Confident, or merely crazed?  That desert sun :-)



Gee, I thought the X-15 was Cable controlled.  Didn't one of them have a
total electrical failure in flight?  Was there machanical backup systems?


What do you mean?  Overstress the wings,  and they fail at teh joints?

You'll have to enlighten us in the hinterlands.
"
201,train,2,rec.autos,"But, those chips are probably inside a custom chip, (to make it smaller and
use less power) and the preset/data pins are not going to be available.
It would probably not be TTL but might be CMOS 
(wider operating voltage range), not that the tecnology would make 
much difference.
Plus the custom chip would probably be potted (encapsulated with epoxy).
Good luck.

-- 
--garyl-------------------------------------------------------------------------
		""Any shark that gets to be 11 or 12 feet long with 
	      300 big teeth can be considered dangerous"" - 'Shark Bowl '92'"
202,train,1,misc.forsale,"I would like to sell the following sci-fi books at Best Offer.
If you are interested, please email an offer and be sure to include
shipping and handling. I prefer not to ship COD but if you purchase
$25 or more, I will consider.



Han Solo and the Lost Legacy
Han Solo's Revenge
Han Solo at Stars End
Splinter in the Minds Eye
The Empire Strikes Back
Star Wars

Star Trek: The Motion Picture
Star Trek: Wrath of Kahn
The Official Star Trek Trivia Book
Star Trek Reader Vol I
Star Trek Reader Vol II      These are the book form of the      
Star Trek Reader Vol III           Original TV Series 
Star Trek Reader Vol IV   

Dune
Dune Messiah
Children of Dune
God Emperor of Dune

Altered States
Alien
Close Encounters of the Third Kind
DragonSlayer

The Mists of Avalon
The Compleat Book of Sowrds
The Lost Swords

2001: A Space Odyssey
2010: Odyssey II
2061: Odyssey III

Barlowes Complete Guide to ExtraTresstials

Again, best offer and don't be shy.

Thanks
"
204,train,4,sci.space,"


------------------------------------------------------------------------------

Ocean Reconnaissance Launch Surprises West
Space News, April 5-11, 1993, p.2
[Excerpts]
     Russia launched its first ocean reconnaissance satellite in 26 months 
March 30, confounding Western analysts who had proclaimed the program dead. 
     The Itar-TASS news agency announced the launch of Cosmos 2238 from 
Plesetsk Cosmodrome, but provided little description of the payload's mission. 
     However, based on the satellite's trajectory, Western observers 
identified it as a military spacecraft designed to monitor electronic 
emissions from foreign naval ships in order to track their movement. 
     Geoff Perry of the Kettering Group in England... [said]  Western 
observers had concluded that no more would be launched. But days after the 
last [such] satellite re-entered the Earth's atmosphere, Cosmos 2238 was 
launched. 

""Cosmos-2238"" Satellite Launched for Defense Ministry
Moscow ITAR-TASS World Service in Russian  1238 GMT 30 March 1993
Translated in FBIS-SOV-93-060, p.27
by ITAR-TASS correspondent Veronika Romanenkova
     Moscow, 30 March -- The Cosmos-2238 satellite was launched at 1600 Moscow 
time today from the Baykonur by a ""Tsiklon-M"" carrier rocket. An ITAR-TASS 
correspondent was told at the press center of Russia's space-military forces 
that the satellite was launched in the interests of the Russian Defense 
Ministry. "
205,train,0,comp.graphics,"Hi!

I am looking for the email address of the author to
""A Generic Solution to Polygon Clipping"", 
Communication of the ACM, July 1992, Vol. 35, No. 7. 
I got information about the author as follows
	Mr. Bala R. Vatti
	LCEC, 65 River Road, Hudson, N.H. 03051
	email: vatti@waynar.lcec.lockheed
I want to get some related and detailed papers about the
same topic from the author. But I failed to send my email 
to the address. Any information is appreciated.

Thank you very much.

Best regards."
206,train,4,sci.space,"Why do spacecraft have to be shut off after funding cuts.  For
example, Why couldn't Magellan just be told to go into a ""safe""
mode and stay bobbing about Venus in a low-power-use mode and if
maybe in a few years if funding gets restored after the economy
gets better (hopefully), it could be turned on again.  

For that matter, why exactly were the Apollo lunar experiments
""turned off"" rather than just ""safed"".  Was it political (i.e.
as along as they could be used, someone would keep bugging
congress for funds)?  Turning them off keeps them pesky
scientists out of the bureaucrat's hair....  

I've heard the argument that an active but ""uncontrolled""
spacecraft causes ""radio noise.""  I find that hard to believe
that this could be a problem in a properly designed ""safe"" mode.
This safe mode could be a program routine which causes the
spacecraft to go to least fuel using orientation, and once a
(week, month, year, whatever) attempts a signal lock on Earth.
At that time, if funding has been restored, the mission can
continue.  If no signal is recieved, the spacecraft goes back to
the safe mode for another time period. As we would know when the
spacecraft is going to try to contact Earth, we could be
prepared if necessary.  

As another a spacecraft could do at the attempted contact is
beam stored data towards Earth.  If someone can receive it,
great, if not, so it's lost and no big deal.
By making the time and signal location generally known, perhaps
someone in the world might be able and willing to intercept the
data even if they're not willing to contact the spacecraft.

I see this as being particularly useful for spacecraft which
could have an otherwise long life and are in or are going to
places which are otherwise unaccessible (Jupiter/Saturn Orbit,
exiting the solar system, etc).   

Perhaps those designing future spacecraft (Cassini, Pluto Flyby,
etc) should consider designing in a ""pause"" mode in case their
spacecraft gets the ax sometime in the future after completion of
the primary mission. Perhaps Mars Observer and Galilleo could
have some kind of routine written in for the post mission
""drift"" phase.

So any holes in all this?
"
207,train,3,sci.med," How about Kirlian imaging ? I believe the FAQ for sci.skeptics (sp?)
 has a nice write-up on this. They would certainly be most supportive
 on helping you to build such a device and connect to a 120Kvolt
 supply so that you can take a serious look at your ""aura""... :-)"
208,train,4,sci.space,"Joe,

	your description sounds like one of the  gravity probe  spacecraft
ideas."
210,train,0,comp.graphics,"Hello,

    I have been searching for a quality image enhancement and
    manipulation package for Unix/X/Motif platforms that is comparable
    to Adobe Photo Shop for the Mac.

    I have not been able to find any, and would appreciate any
    information about such products you could provide.

    I would be particularly interested in software that runs on HP or
    Sun workstations, and does not require special add-in hardware, but
    would also be interested in other solutions.


Thank You.
Wayne"
212,train,4,sci.space,"
The General Chairman is Paul Bialla, who is some official of General
Dynamics.

The emphasis seems to be on a scaled-down, fast plan to put *people*
on the Moon in an impoverished spaceflight-funding climate. You'd
think it would be a golden opportunity to do lots of precusor work for
modest money using an agressive series of robot spacecraft, but
there's not a hint of this in the brochure.


You're not hanging out with the Right People, apparently."
214,train,1,misc.forsale,"Non-smoking roommate needed
          to sublet
   1BR in 2BR carpeted apt.
         in Evanston, IL
  near the Dempster el stop
     parking is available
 
Rent is $322.50/mo. + 1/2 utils.
 
  avail. May 1 - beg./end Aug.
 (entire apt. available Sept. 1)
 
Roommate is 26 years-old, vegetarian,
  non-smoking female who works at
         Northwestern
 
    No neat freaks please!"
215,train,3,sci.med,"
I can't answer most of your questions, but I've seen it happen in 
family members who are being treated with radiation and/or chemotherapy.
Jory Graham published a cookbook many years ago (in cooperation with 
the American Cancer Society, I think) called ""Something has to taste
good"" (as I recall).

The cookbook was just what we needed several times when favorite foods
suddenly became ""yech""."
216,train,4,sci.space,"INteresting question about Galileo.

Galileo's HGA  is stuck.   

The HGA was left closed,  because galileo  had a venus flyby.

If the HGA were pointed att he sun,  near venus,  it would
cook the foci elements.

question:  WHy couldn't Galileo's  course manuevers have been
designed such that the HGA  did not ever do a sun point.?

After all,  it would normally be aimed at earth anyway?

or would it be that an emergency situation i.e. spacecraft safing
and seek might have caused an HGA sun point?"
217,train,0,comp.graphics,"I've recently got hold of a PC with an S3 card in it, and I'd like to do some
C programming with it, are there any libraries out there that will let me
access the high resolution modes available via Borland Turbo C?"
218,train,2,rec.autos,"Hm... I find this hard to believe.  V16T weights about the same as
the Red Head, but it has hell lot more horse power.  Perhaps it's
due to pre-production glitches?  Well, to me, it still got the most
imposing styling among all the sports cars I have seen."
220,train,1,misc.forsale,"Hi folks,
	I have a 386/25 daughter board for Zeos, which I want to upgrade to
486/25 or 33. 
So send me mail with you offer if you are 
		1. Selling 486/25 or 486/33 (zeos daughterboard)
		2. Willing to buy my 386/25 (zeos daughterboard)
Thanks..
Murli
"
221,train,4,sci.space,"And one of my profs is the chief engineer for the project (Dr. Ron
Humble, Univ. Colorado at Colorado Springs).

I love the idea of an inflatable 1-mile long sign.... It will be a
really neat thing to see it explode when a bolt  (or even better, a
Westford Needle!) comes crashing into it at 10 clicks a sec.  

<BOOM!>  Whooooooooshhhhhh......  <sputter, sputter>

<okay, PRETEND it would make a sound!>

I hear <insert favorite rumor here> that it will supposedly coincide
with the Atlanta Olympics. "
222,train,3,sci.med,"I experienced a sudden numbness in my left arm this morning.  Just after
I completed my 4th set of deep squats.  Today was my weight training
day and I was just beginning my routine.  All of a sudden at the end of
the 4th set my arm felt like it had gone to sleep.  It was cold, turned pale,
and lost 60% of its strength.  The weight I used for squats wasn't that
heavy, I was working hard but not at 100% effort.  I waited for a few 
minutes, trying to shake the arm back to life and then continued with
chest exercises (flyes) with lighter dumbells than I normally use.  But
I dropped the left dumbell during the first set, and experienced continued
arm weakness into the second.  So I quit training and decided not to do my
usual hour on the ski machine either.  I'll take it easy for the rest of
the day.

My arm is *still* somewhat numb and significantly weaker than normal --
my hand still tingles a bit down to the thumb. Color has returned to normal
and it is no longer cold. 

Horrid thoughts of chunks of plaque blocking a major artery course through
my brain.  I'm 34, vegetarian, and pretty fit from my daily exercise
regimen.  So that can't be it.  Could a pinched nerve from the bar
cause these symptoms (I hope)?

Has this happened to anyone else?
Nothing like this has ever happened to me before.  Does it come with age?

Thanks,
Tom"
223,train,3,sci.med,"-*-----


I hope Gordon Banks did not mean to imply that notions such as
hard-to-see candida infections causing various problems should not
be investigated.  Many researchers have made breakthroughs by 
figuring out how to investigate things that were previously thought
""virtually impossible to test for.""

Indeed, I would be surprised if ""candida overbloom"" were such a
phenomena.  I would think that candida would produce signature
byproducts whose measure would then set a lower bound on the 
extent of recent infection.  I realize this might get quite 
tricky and difficult, probably expensive, and likely inconvenient
or uncomfortable to the subjects, but that is not the same as 
""virtually impossible."""
224,train,1,misc.forsale,"I have the following 45 rpm singles for sale. Most are collectable 7-inch 
records with picture sleeves. Price does not include postage which is $1.21 
for the first record, $1.69 for two, etc.


Rolling Stones|19th Nervous Brakdown (London Picture Sleeve)|$10
Rolling Stones|Jumpin Jack Flash (London Picture Sleeve)|$10
Rolling Stones|Mothers Little Helper (London Picture Sleeve)|$10
Rolling Stones|Paint It, Black (London Picture Sleeve)|$10


If you are intereste, please contact:"
225,train,1,misc.forsale,"I am auctioning off the following comics.  These minimum bids are set
below what I would normally sell them for.  Make an offer, and I will
accept the highest bid after the auction has been completed.

TITLE                                                   Minimum/Current 
--------------------------------------------------------------
Alpha Flight 51 (Jim Lee's first work at Marvel)	$ 5.00
Aliens 1 (1st app Aliens in comics, 1st prnt, May 1988)	$20.00
Amazing Spider-Man 136 (Intro new Green Goblin)         $20.00
Amazing Spider-Man 238 (1st appearance Hobgoblin)	$50.00
Archer and Armstrong 1 (Frank Miller/Smith/Layton)	$ 7.50
Avengers 263 (1st appearance X-factor)                  $ 3.50
Bloodshot 1 (Chromium cover, BWSmith Cover/Poster)	$ 5.00
Daredevil 158 (Frank Miller art begins)                 $35.00
Dark Horse Presents 1 (1st app Concrete, 1st printing)	$ 7.50 
H.A.R.D. Corps 1 					$ 5.00
Incredible Hulk 324 (1st app Grey Hulk since #1, 1962)	$ 7.50
Incredible Hulk 330 (1st McFarlane issue)		$15.00
Incredible Hulk 331 (Grey Hulk series begins)		$11.20	
Incredible Hulk 367 (1st Dale Keown art in Hulk)        $15.00
Incredible Hulk 377 (1st all new hulk, 1st prnt, Keown) $15.00
Marvel Comics Presents 1 (Wolverine, Silver Surfer)     $ 7.50
Maxx Limited Ashcan (4000 copies exist, blue cover)	$30.00
New Mutants 86 (McFarlane cover, 1st app Cable - cameo)	$10.00
New Mutants 100 (1st app X-Force)                       $ 5.00
New Mutants Annual 5 (1st Liefeld art on New Mutants)	$10.00
Omega Men 3 (1st appearance Lobo)                       $ 7.50
Omega Men 10 (1st full Lobo story)                      $ 7.50
Power Man & Iron Fist 78 (3rd appearance Sabretooth)    $25.00
                      84 (4th appearance Sabretooth)    $20.00
Simpsons Comics and Stories 1 (Polybagged special ed.)	$ 7.50
Spectacular Spider-Man 147 (1st app New Hobgoblin)      $12.50
Star Trek the Next Generation 1 (Feb 1988, DC mini)     $ 7.50
Star Trek the Next Generation 1 (Oct 1989, DC comics)   $ 7.50
Web of Spider-Man 29 (Hobgoblin, Wolverine appear)      $10.00 
Web of Spider-Man 30 (Origin Rose, Hobgoblin appears)   $ 7.50
Wolverine 10 (Before claws, 1st battle with Sabretooth)	$15.00
Wolverine 41 (Sabretooth claims to be Wolverine's dad)	$ 5.00
Wolverine 42 (Sabretooth proven not to be his dad)	$ 3.50
Wolverine 43 (Sabretooth/Wolverine saga concludes)	$ 3.00
Wolverine 1 (1982 mini-series, Miller art)		$20.00
Wonder Woman 267 (Return of Animal Man)                 $12.50
X-Force 1 (Signed by Liefeld, Bagged, X-Force card)     $20.00
X-Force 1 (Signed by Liefeld, Bagged, Shatterstar card) $10.00
X-Force 1 (Signed by Liefeld, Bagged, Deadpool card)    $10.00
X-Force 1 (Signed by Liefeld, Bagged, Sunspot/Gideon)   $10.00

All comics are in near mint to mint condition, are bagged in shiny 
polypropylene bags, and backed with white acid free boards.  Shipping is
$1.50 for one book, $3.00 for more than one book, or free if you order 
a large enough amount of stuff.  I am willing to haggle.

I have thousands and thousands of other comics, so please let me know what 
you've been looking for, and maybe I can help.  Some titles I have posted
here don't list every issue I have of that title, I tried to save space."
226,train,1,misc.forsale,"I have the Star Micronics SG 24, 24 pin printer for sale.  I have used
with the AMIGA and IBM computers and it works great.  I will throw in
a cable and vinyl cover for $150 plus shipping.

First email gets it...

thanx,
-Dennis L. Neal        dlneal@cbda9.apgea.army.mil"
227,train,2,rec.autos,"Hi from Australia,

I am a car enthusiast in Australia.
 
I am particularly interested in American Muscle cars of the 
1960s and 1970s. ALL MAKES: AMC, Ford, Chrysler/Mopar, GM.

I will be in the USA for 6 weeks from May 2nd to -June 14 1993.

Chicago: Sun May 2 -Thursday May 6
Denver:  Friday May 7 - Sunday May 9
Austin, Texas: Monday May 10- Friday May 21
Oklahoma City: Friday May 21 - Monday May 24
Anaheim, California: Tuesday May 25-Thursday May 27
Las Vegas, Nevada:  Friday May 28- Sunday May 30
Grand Canion, Monday May 31 - Tuesday June 1
Las Angeles, San Diego and vicinity: Wednesday June 3-Sunday June 6 June
South Lake Tahoe, Cal: Sunday June 6 - Wednesday June 9
Reno: Thursday June 10
San Fransisco: Thursday June 10 - Sunday June 13


I was wondering if anyone could send me any information of 
car shows, swap meets, drag meets, model car shows etc. during this period.
Can anybody tell me when the Pomona Swap meet is on this year?

Also, any places to visit (eg. car museums, private collections, 
your collection? etc. Any bit of information is appreciated!

I am also interested in finding some model cars (scale Models). 
I am intersted in 1968-1974 AMC cars. Of particular interest is:
1968-1970 AMX
1968-1974 Javelin
1969 SCRAMBLER
1970 Rebel Machine
and others

If you have any kits, plastics, diecast etc and are interested in selling them,
tell me, I will be interested.

I can also send/bring you models of Australian High performance cars if 
you are interested.


Please reply by email to: johnt@spri.levels.unisa.edu.au


Thanks,"
228,train,2,rec.autos,"Does anyone know the performance ratings for a 1992 or 1993
5.0 L HO Mustang LX like the 0-60 time 1/4 mile and top end ???
Also can you tell me which magazine where these #'s come from so I
can look them up if possable ????  If you could the year and month and
eveen page # if you have it."
229,train,2,rec.autos,"Consumer Reports once wrote about the S-10 Blazer that it ""shook and rattled
like a tired taxi cab"".  There is one noise that is expecially irritating -
the back window squeaks.  I believe its because the whole tailgate assembly
and window are not solid.  Anyway, has anyone had the same problem, and have
you found any fixes?"
230,train,3,sci.med,"
Probably she meant that your blood pressure went up while you were on
the treadmill.  This is normal.  You'll have to ask her if this is
what she meant, since no one else can answer for another person.




-- 
----------------------------------------------------------------------------
Gordon Banks  N3JXP      | ""Skepticism is the chastity of the intellect, and
geb@cadre.dsl.pitt.edu   |  it is shameful to surrender it too soon."" "
231,train,2,rec.autos,"



Sure, but the surface condition of most good autobahns is far better
than most of the roads here. A dip in the asphalt that you test your
shocks on at 60 will kill you at 130. Don't get me wrong, I love to
drive quickly and they say my Probe will do 130, but that's 30 more
than I've ever tried in it cause there isn't a decent enough piece
of road hereabouts.
"
232,train,0,comp.graphics,"
: >Hi Netters,
: >
: >I'm building a CAD package and need a 3D graphics library that can handle
: >some rudimentry tasks, such as hidden line removal, shading, animation, etc.
: >
: >Can you please offer some recommendations?
: >
: >I'll also need contact info (name, address, email...) if you can find it.
: >
: >Thanks
: >
: >(Please Post Your Responses, in case others have same need)
: >
: >Bob Carpenter
: >

The following is extracted from sumex-aim.stanford.edu.  It should also be on
the mirrors.  I think there is source for some applications that may have some
bearing on your project.  Poke around the source directory.  I've never used
this package, nor do I know anyone who did, but the price is right :-)

Hope this helps.

					Cheinan

Abstracts of files as of Thu Apr  1 03:11:39 PST 1993
Directory: info-mac/source

#### BINHEX     3d-grafsys-121.hqx   ****

Date: Fri, 5 Mar 93 14:13:07 +0100
From: Christian Steffen Ove Franz <cfranz@iiic.ethz.ch>
To: questions@mac.archive.umich.edu
Subject: 3d GrafSys 1.21 in incoming directory
A 3d GrafSys short description follows:

Programmers 3D GrafSys Vers 1.21 now available. 

Version 1.21 is mainly a bugfix for THINK C users. THIS VERSION
NOW RUNS WITH THINK C, I PROMISE! The Docs now contain a chapter for
C programmers on how to use the GrafSys. If you have problems, feel free 
to contact me.
The other change is that I removed the FastPerfTrig calls from
the FPU version to make it run faster.

Those of you who don't know what all this is about, read on.

********

Programmers 3D GrafSys -- What it is:
-------------------------------------

Didn't you always have this great game in mind where you needed some way of 
drawing three-dimensional scenes? 

Didn't you always want to write this program that visualized the structure 
of three-dimensional molecules?

And didn't the task of writing your 3D conversions routines keep you from 
actually doing it?

Well if the answer to any of the above questions is 'Yes, but what has it to 
do with this package???' , read on.

GrafSys is a THINK Pascal/C library that provides you with simple routines 
for building, saving, loading (as resources), and manipulating 
(independent rotating around arbitrary achses, translating and scaling) 
three dimensional objects. Objects, not just simple single-line drawings.

GrafSys supports full 3D clipping, animation and some (primitive) hidden-
line/hidden-surface drawing with simple commands from within YOUR PROGRAM.

GrafSys also supports full eye control with both perspective and parallel
projections (If you can't understand a word, don't worry, this is just showing
off for those who know about it. The docs that come with it will try to explain
what it all means later on). 

GrafSys provides a powerful interface to supply your own drawing routines with
data so you can use GrafSys to do the 3D transformations and your own routines
to do the actual drawing. (Note that GrafSys also provides drawing routines so
you don't have to worry about that if you don't want to)

GrafSys 1.11 comes in two versions. One for the 881 and 020 or above 
processors. The other version uses fixed-point arithmetic and runs on any Mac.
Both versions are *100% source compatibel*. 

GrafSys comes with an extensive manual that teaches you the fundamentals of 3D
graphics and how to use the package.

If demand is big enough I will convert the GrafSys to an object-class library. 
However, I feelt that the way it is implemented now makes it easier to use for
a lot more people than the select 'OOP-Guild'.

GrafSys is free for any non-commercial usage. Read the documentation enclosed.
"
233,train,3,sci.med,"
	Serum, actually, but plasma numbers are the same.  Whole blood
	numbers for humans tend to be somewhat lower (roughly 5 to 10 
	percent lower).  I find the following range for whole blood in
	FUNDAMENTALS OF CLINICAL CHEMISTRY: N. W. Teitz, editor; W. B.
	Saunders, 1987:

	Human glucose (whole blood, fasting levels) --> 60 - 95 mg./dL.


	Indeed, they do measure whole blood levels, although they are not
	as accurate as a serum test done in a laboratory.  One problem is
	that cells in the sample continue to metabolize glucose after the
	sample is drawn, reducing the apparent level.  According to Teitz,
	however, results compare ""reasonably well"" with laboratory results,
	although ""values below 80 mg./dL. tend to be lower with strip tests,
	whereas values above 240 mg./dL. can be very erratic.""


	As stated above, whole blood levels tend to be roughly 5 to 10 
	percent lower than serum levels.  Sample freshness will affect
	whole blood levels, however.  I don't believe there is a well-
	defined ""conversion factor,"" since cell metabolism will affect
	samples to varying degrees.  The serum/plasma test is much 
	preferred for any except general ""ball park"" testing.
"
234,train,0,comp.graphics,"
Try FTP-ing at
 pub-info.jpl.nasa.gov  (128.149.6.2) (simple dir-structure)

and  ames.arc.nasa.gov
at /pub/SPACE/GIF and /pub/SPACE/JPEG
sorry only 8 bits gifs and jpegs :-( great piccy's though (try the *x.gif
files they're semi-huge gif89a files)
                           ^^-watch out gif89a dead ahead!!!
Good-luck (good software to be found out-there too)

Jurriaan

JHWITTEN@CS.RUU.NL "
237,train,1,misc.forsale,"PLEASE DO NOT RESPOND DIRECTLY TO THIS ACCOUNT

FOR SALE:

Blue 1984 Toyota pickup truck with white blazer topper, AM/FM/Casette,
A/C, cruise control.  Great for camping trips.

New: brakes, master brake cylinder, Michelin tires, shocks,
maintenance free battery, clutch, windshield wipers.

Well maintained with all Toyota parts (all repairs done at the
dealers.)  Very little rust, body in good shape.  

126K miles

Asking $2800.  If interested, please contact:

   Ursula Fritsch
   umf@gene.com
   (415)-347-6813

	    PLEASE DO NOT RESPOND DIRECTLY TO THIS ACCOUNT
"
238,train,2,rec.autos,"As a matter of interest does anyone know why autos are so popular in the US while 
here in Europe they are rare??? Just wondering....."
239,train,4,sci.space,"
Unless I'm imaging things, (always a possibility =) 1992 QB1, the Kuiper Belt
object discovered last year, is known as Smiley.
"
240,train,0,comp.graphics,"Hello,

    I am searching for rendering software which has been developed
to specifically take advantage of multi-processor computer systems.
Any pointers to such software would be greatly appreciated.
    
Thanks.
"
241,train,2,rec.autos,"
I really must object to that last statement.  Having a lot of experience
with a '92 Grand Am coupe, I can firmly state that they do have a lot of
outstanding qualities.  Very reliable throughout.  Great layout of controls
and components.  Very roomy considering the exterior size of the car.  They 
look sharp inside and out.  The V6 that I drive has exceptional power and 
drivability compared to other similar cars that I have driven.

All in all, it's a fun-to-drive, dependable, and reasonably priced vehicle.
Please don't knock it with a statement like that unless you back it up with
specific reasons why you feel that way.

Rob
bell@plains.nodak.edu
"
242,train,1,misc.forsale,"Finally a fax service to all Internet users in the continental U.S. without
prepayment of any kind. This service is provided by Information System
International based in Fishers, Indiana at isifisher@aol.com. As an Internet
user, your credit has been automatically approved. So you can start sending
faxes RIGHT NOW.

1. How to send a fax

To use this service, e-mail to: isifisher@aol.com in the following format:

-Your name
-Your phone number
-Your mailing address
- the number you send fax to
- the recipient's name and company 
- the address and phone number of the recipient (optional)
=====================================
- fax content

Your fax will be sent out within 24 hours. Every fax will include a standard
cover sheet free of charge which contains: (1) your name; (2) your phone
number; (3) your address; (4) the recipient's name and company.

Upon sending out your fax, a receipt will be sent for your record.

IMPORTANT: If this is your first time to use the fax service, you MUST
include the following paragraph at the beginning of your e-mail:

	I hereby authorize Information System International to open a fax account
for me. I agree to pay all charges incurred upon receiving my monthly bill..

2. What format is acceptable

	Only plain ASCII format and Rich Text Format (RTF) are acceptable. 
	(1) For plain ASCII format, Times New Roman fonts of 12-point size will be
used. 
	(2) For RTF format, your fax document will appear exactly the same as it
would appear on your local laser printer. In almost all word processing
software on PC, Mackintosh, Sun workstation, etc., you can save your document
in RTF format. 


3. How to pay

	The first time you use our fax service, we will open an account for you
under your name. You will be billed each month if you have a balance or when
your balance has been over $50.00 - whichever comes first. 

4. Cost

	The cost for continental U.S (excluding Hawaii & Alaska) is only $1.50 for
the first page, $0.75 for each additional page. Each fax will include a cover
sheet which is free."
244,train,3,sci.med,"

You are absolutely daft.  No flame required.  You lack a brain.



Well... at least you're educated, it seems.  But give credit
where credit is due: to Richard Dawkin(s?) 
(the meme is a meme he invented)"
245,train,4,sci.space,"
I was at an interesting seminar at work (UK's R.A.L. Space Science
Dept.) on this subject, specifically on a small-scale Solar Sail
proposed as a student space project. The guy giving the talk was keen to
generate interest in the project. I'll typein the handout he gave out at
the meeting. Here goes : 

			The Microlight Solar Sail
			-------------------------

1. Introduction
The solar sail is a well-established concept. Harnessing the pressure of
sunlight, a spacecraft would have unlimited range. In principle, such a
vehicle could explore the whole Solar System with zero fuel consumption.

However it is more difficult to design a practical solar sail than most
people realize. The pressure of sunlight is only about one kilogram per
square kilometer. Deploying and controlling the large area of aluminized
fabric which would be necessary to transport a 'conventional' type
spacecraft is a daunting task. This is why, despite the potential of hte
idea, no such craft has actually been launched to date.

2.Design
Recent advances in microelectronics make possible a different concept: a
tiny sail just a few metres in diameter which could be controlled purely
be electronics, with no mechanical parts. Several attitude control
methods are feasible: for example the pressure sunlight exerts on a
panel of solar cells varies according to whether power is being drawn.

The key components of the craft will be a minute CCD camera developed at
Edinburgh University which can act as both attitude sensor and data
gathering device; solar cells providing ~1 watt power for control and
communication; and a directional radio antenna etched onto the surface
of the sail itself. Launched as a piggyback payload, the total cost of
the mission can be limited to a few tens of thousands of dollars.

3.Missions
The craft would be capable of some ambitious missions. For example:
a) It could rendezvous with a nearby asteroid from the Apollo or Amor
groups. Closeup pictures could be transmitted back to Earth at a low bit
rate.
b) It could be steered into a lunar polar orbit. Previously unobserved
areas around the lunar poles could be viewed. By angling the sail to
reflect sunlight downwards, polar craters whose bases never receive
sunlight could be imaged. Bright reflections would confirm that
volatiles such as water ice have become trapped in these
locations.[Immensely valuable information for setting up a manned lunar
base, BTW]
c) It could be sent to rendezvous with a small asteroid or comet
nucleus. Impacting at low speed, a thin wire probe attached to the craft
causes it to rebound while capturing a tiny sample is a sharp-edged
tube, like performing a biopsy. Returning to Earth, the sail acts as an
ideal re-entry parachute: load per unit area 20 gm/m2 ensures that heat
is reradiated so efectively that the sail temperature cannot exceed ~300
deg C. The material sample is recovered, enclosed in a small insulating
container.

Contact: Colin Jack                              Tel. 0865-200447
Oxford Mathematical Designs, 131 High Street, Oxford OX1 4DH, England

--------------------------------

This guy would love to hear from anyone interested in this project or
seeking details or anything, and would be most happy to send you more
information.

	Andy



-- "
246,train,3,sci.med,"

I'm sure the Pittsburgh group has published the baboon work, but I
don't know where.  In Chicago they were doing lobe transplants from
living donors, and I'm sure they've published.  I don't read the
transplant literature.  I just see the liver transplant patients
when they get into neurologic trouble (pretty frequent), so that
and the newspapers and scuttlebutt is the way I keep up with what
they are doing.  Howard Doyle works with them, and can tell you more.



-- 
----------------------------------------------------------------------------
Gordon Banks  N3JXP      | ""Skepticism is the chastity of the intellect, and
geb@cadre.dsl.pitt.edu   |  it is shameful to surrender it too soon."" "
